Tenant ID,Facility Chemical Id,Facility Id,Chemical Id,Reporting Year,Max Amount,Average Amount,Max Amount Largest Container,Unit,Days On Site,Has Confidential Storage Locations?,Always report this chemical even when it is below reporting thresholds
883b7124-9c13-41ff-a6ee-341efbcde9ca,0359f2d8-b364-41e9-808f-057fccbc472a,7a12966d-1451-4bf9-a095-9369483ed803	,0359f2d8-b364-41e9-808f-057fccbc472a,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,02f8c2ef-eead-446c-b94a-0e7a2c9f05fc,74f1625b-e4bc-4f7c-963f-064e73e78b14	,02f8c2ef-eead-446c-b94a-0e7a2c9f05fc,2023,null,null,0,POUNDS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,b2b86b09-dfc8-4f50-a085-fa2a8d5aed29,74f1625b-e4bc-4f7c-963f-064e73e78b14	,b2b86b09-dfc8-4f50-a085-fa2a8d5aed29,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,17f18c68-f18e-4816-b688-cce9146f600f,74f1625b-e4bc-4f7c-963f-064e73e78b14	,17f18c68-f18e-4816-b688-cce9146f600f,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,1b5c2c64-07f9-4b52-99bd-c76955f82a53,74f1625b-e4bc-4f7c-963f-064e73e78b14	,1b5c2c64-07f9-4b52-99bd-c76955f82a53,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,1ac8482b-6ee8-438b-9fa2-8674a64d7fd9,74f1625b-e4bc-4f7c-963f-064e73e78b14	,1ac8482b-6ee8-438b-9fa2-8674a64d7fd9,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,07afe417-069f-4b6e-853d-b98ef275c3a3,74f1625b-e4bc-4f7c-963f-064e73e78b14	,07afe417-069f-4b6e-853d-b98ef275c3a3,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,75c51bf1-4f3d-4731-bd5d-5e1feb13eab1,74f1625b-e4bc-4f7c-963f-064e73e78b14	,75c51bf1-4f3d-4731-bd5d-5e1feb13eab1,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,9bfe396e-90c0-45d7-a52a-3ec7c77fccbc,74f1625b-e4bc-4f7c-963f-064e73e78b14	,9bfe396e-90c0-45d7-a52a-3ec7c77fccbc,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,a96ce9aa-c27f-4b17-855d-5e0506bef5aa,74f1625b-e4bc-4f7c-963f-064e73e78b14	,a96ce9aa-c27f-4b17-855d-5e0506bef5aa,2023,null,null,0,LITERS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,2b0ad827-79b5-4bf5-bb3e-db2e29891396,74f1625b-e4bc-4f7c-963f-064e73e78b14	,2b0ad827-79b5-4bf5-bb3e-db2e29891396,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,aed4139d-dc3f-4d43-b411-8918908c826c,74f1625b-e4bc-4f7c-963f-064e73e78b14	,aed4139d-dc3f-4d43-b411-8918908c826c,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,03f21280-c454-4740-861a-0d31e6e1c67d,74f1625b-e4bc-4f7c-963f-064e73e78b14	,03f21280-c454-4740-861a-0d31e6e1c67d,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,bac56512-7522-436d-ad6f-561c1aedba87,74f1625b-e4bc-4f7c-963f-064e73e78b14	,bac56512-7522-436d-ad6f-561c1aedba87,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,1cce87ae-3ea6-4d73-8a38-6655339f2602,74f1625b-e4bc-4f7c-963f-064e73e78b14	,1cce87ae-3ea6-4d73-8a38-6655339f2602,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,74c03b3c-c305-43f4-81d3-e13c623af6f8,74f1625b-e4bc-4f7c-963f-064e73e78b14	,74c03b3c-c305-43f4-81d3-e13c623af6f8,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,b95b2b7e-cdf2-44ee-ab51-8ac37cede367,74f1625b-e4bc-4f7c-963f-064e73e78b14	,b95b2b7e-cdf2-44ee-ab51-8ac37cede367,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,cd13e8ff-1977-4e83-93e2-4022e767c5dd,74f1625b-e4bc-4f7c-963f-064e73e78b14	,cd13e8ff-1977-4e83-93e2-4022e767c5dd,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,3aae5e42-9652-486f-af57-5140338b0224,49c6661c-7425-4e9f-934c-5cc50781ff01	,3aae5e42-9652-486f-af57-5140338b0224,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,153ced20-8caa-4057-8965-d390abf0b356,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,153ced20-8caa-4057-8965-d390abf0b356,2023,1,1,250,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,b24480dd-dac6-422a-9130-767d9770029c,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,b24480dd-dac6-422a-9130-767d9770029c,2023,null,null,1,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,4b3f0dd6-40bc-458d-9350-e57e371d1d62,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,4b3f0dd6-40bc-458d-9350-e57e371d1d62,2023,null,null,20,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,4293fb33-e4f2-4016-8d3b-6270b97924f6,e4a7984d-efb8-451e-8628-7f17580ba8a6	,4293fb33-e4f2-4016-8d3b-6270b97924f6,2023,2000,1000,2000,GALLONS,365,false,true
