Facility Id,Tenant ID,Facility Chemical Storage Location ID,Facility Chemical ID,Storage Location ID,Unit,Max Amount,Storage Type,Storage Type Description,Pressure,Temperature
7a12966d-1451-4bf9-a095-9369483ed803	,883b7124-9c13-41ff-a6ee-341efbcde9ca,e2f166e6-5681-41a6-93ee-0247a157b477,207b2a17-3c5a-4a37-b53a-553226366902,278d6c29-d9e5-4c6c-9e1f-c7969b65c55b,GALLONS,0,PLASTIC_BOTTLE,South Service Area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
7a12966d-1451-4bf9-a095-9369483ed803	,883b7124-9c13-41ff-a6ee-341efbcde9ca,32dca35a-8fb1-453c-8602-b6ff5094b466,18daf51b-44ec-48e3-b40c-92849b0a351d,e0e05037-b2e5-4e39-adfc-b7f8fcbadc25,GALLONS,1,PLASTIC_BOTTLE,South Service Area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
7a12966d-1451-4bf9-a095-9369483ed803	,883b7124-9c13-41ff-a6ee-341efbcde9ca,0b506073-ad1e-4ae3-8c63-56a77837ed5d,0359f2d8-b364-41e9-808f-057fccbc472a,91dd091e-7261-4577-b585-b505128431a8,GALLONS,0,STEEL_DRUM,North Service Area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,29afdf73-864d-4106-b5e3-3170ae03e1ca,02f8c2ef-eead-446c-b94a-0e7a2c9f05fc,60a06b92-dd54-4110-9df7-a866836a8c07,GALLONS,0,PLASTIC_BOTTLE,shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,46e7d46b-c8f9-46c5-9168-09c7aea6eeaf,b2b86b09-dfc8-4f50-a085-fa2a8d5aed29,f6f1279a-bb2b-4847-a94e-393b90815177,GALLONS,0,PLASTIC_BOTTLE,Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,f5f85a1b-0e47-4164-9bc1-ae0349c531da,17f18c68-f18e-4816-b688-cce9146f600f,4ce8233a-a3a4-4fec-927c-009babb1956b,GALLONS,0,PLASTIC_BOTTLE,210,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,2336ea78-64fd-42ca-9ed8-8a3060130a75,1b5c2c64-07f9-4b52-99bd-c76955f82a53,8d9a2d9e-9689-4633-8c0f-0115ebbfe5ea,QUARTS,0,PLASTIC_BOTTLE,999,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,de3e67a1-e3ae-45b0-b5d8-3d1b36ddefcb,1ac8482b-6ee8-438b-9fa2-8674a64d7fd9,34fc8ba3-63af-4fd0-a716-03b83967a58f,QUARTS,0,PLASTIC_BOTTLE,216,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,d4b6ddd7-4b98-4358-a7cb-a28157e365b6,07afe417-069f-4b6e-853d-b98ef275c3a3,91501fc9-3fa7-4363-8946-f26b23e31b0f,QUARTS,0,PLASTIC_BOTTLE,215,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,75942e35-3497-4216-abeb-c32913651475,75c51bf1-4f3d-4731-bd5d-5e1feb13eab1,9e6b71da-55da-4ae2-892f-45d400f6aba5,GALLONS,0,PLASTIC_BOTTLE,217,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
