Tenant ID,Facility ID,Storage Location ID,Description
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,9d534384-16a4-408f-873d-8e936c6df20a,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,91abdf42-be99-4e4b-8026-5b38ca9f357b,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,64968806-f9f6-4f36-9398-44d6406f562b,OS2
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,e43a096d-953d-4610-b783-356dd0410051,OS2
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,24416f72-a465-4d78-8cb1-550181f8972f,BC2
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,7d9194dc-3bf7-4664-b60d-ed46dd699f5b,Bulk
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,d7a4e9ba-ed65-44c4-83dd-aaf00b559b47,HOSE1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,1004777c-c017-4ca3-9888-7713759c281b,53A
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,64b644bd-efc3-4b57-8609-beb1536e2fd5,HOSE1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,a97aeece-d1a3-4658-829c-fc94736e8428,BC2
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,c2eff95b-cb9e-4830-936e-e2f2c9ffacae,Bulk
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,28714e57-999e-4b53-8ca5-5078196b32f9,Bulk
883b7124-9c13-41ff-a6ee-341efbcde9ca,7a12966d-1451-4bf9-a095-9369483ed803	,a2211c28-27eb-4d6b-9824-4a6cb4a977b2,North and South Service Areas
883b7124-9c13-41ff-a6ee-341efbcde9ca,7a12966d-1451-4bf9-a095-9369483ed803	,278d6c29-d9e5-4c6c-9e1f-c7969b65c55b,South Service Area
883b7124-9c13-41ff-a6ee-341efbcde9ca,7a12966d-1451-4bf9-a095-9369483ed803	,e0e05037-b2e5-4e39-adfc-b7f8fcbadc25,South Service Area
883b7124-9c13-41ff-a6ee-341efbcde9ca,7a12966d-1451-4bf9-a095-9369483ed803	,91dd091e-7261-4577-b585-b505128431a8,North Service Area
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,60a06b92-dd54-4110-9df7-a866836a8c07,shop
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,f6f1279a-bb2b-4847-a94e-393b90815177,Shop
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,4ce8233a-a3a4-4fec-927c-009babb1956b,210
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,8d9a2d9e-9689-4633-8c0f-0115ebbfe5ea,999
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,34fc8ba3-63af-4fd0-a716-03b83967a58f,216
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,91501fc9-3fa7-4363-8946-f26b23e31b0f,215
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,9e6b71da-55da-4ae2-892f-45d400f6aba5,217
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,a100f895-fc25-414e-8f18-25917de9f4c3,216
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,7b8ccdc7-e89c-446f-99ad-402048c0b272,300
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,d640e121-80dc-4b04-85b6-446218eb2eef,999
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,5803504f-a34c-4d61-9873-e82896c36e33,999
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,21b023fb-6eee-43ca-af39-5133db2d46e3,210
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,ea00222c-0481-4377-b258-cc4a9f3f54a1,210
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,11d17c52-271f-45d3-8b70-e1127552b2a7,101
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,33feb92c-47c3-4632-b33f-ba41ee48500d,999
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,464ffe7e-2894-41c7-8d70-7a441b443e07,Shop
883b7124-9c13-41ff-a6ee-341efbcde9ca,74f1625b-e4bc-4f7c-963f-064e73e78b14	,2d06ae7e-e100-4978-bb05-54dd36e5eb73,217
883b7124-9c13-41ff-a6ee-341efbcde9ca,49c6661c-7425-4e9f-934c-5cc50781ff01	,73b049a2-a00c-461c-b3d0-3abb40046e50,Parts Department Storage Rack
883b7124-9c13-41ff-a6ee-341efbcde9ca,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,9cca74e9-3585-4665-a599-5e005773f906,Parts Department Storage Rack
883b7124-9c13-41ff-a6ee-341efbcde9ca,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,ba2a28c8-01fb-4945-86c0-9aefd5e2bfe4,Parts Department Storage Rack
883b7124-9c13-41ff-a6ee-341efbcde9ca,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,bba4af48-8c91-4922-8c8a-bd1addbf60b2,Parts Department Storage Rack
883b7124-9c13-41ff-a6ee-341efbcde9ca,44439b28-57c8-45bd-86ef-b9e024f1e2a2	,f3655295-1e78-4d77-87ac-dc6bfd2267c4,West End of Repair Shop
883b7124-9c13-41ff-a6ee-341efbcde9ca,e4a7984d-efb8-451e-8628-7f17580ba8a6	,9c8b4d17-c74b-4b37-b8ed-5f9bae5425d8,
