Chemical Regulatory Info ID,Chemical ID,Key,Value,Extension Type,Jurisdiction
6a10dfe7-bd99-4042-8a39-3daefebce60f,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
286638ba-3288-4e44-925b-f0f6da60361e,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
5a4d0d0b-15fa-4561-a607-16b42cb170b1,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
58cd994b-d595-46b4-bee4-d4becec20fc9,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
c39b7ab6-d5e3-4a87-aaee-b8deb8a5b12e,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isWaste,FALSE,EPCRA,STATE_CA
55fc63e5-a131-4879-8117-7735ff26a006,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,radioactive,FALSE,EPCRA,STATE_CA
3540ac26-632a-4196-9659-888aaa2ff709,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isPetroleumProduct,FALSE,EPCRA,STATE_VT
e4e8de81-65b8-4b67-af9d-7cc0998a5187,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isRoadSalt,FALSE,EPCRA,STATE_VT
337c3193-77d1-459e-8f56-555be8ab909d,8c6f990e-ef39-400b-bf25-05e8ed325445,isHeatingFuel,FALSE,EPCRA,STATE_DE
1236ba37-5b8f-4ab2-8f9f-cb5fce62a5cf,8c6f990e-ef39-400b-bf25-05e8ed325445,isVoluntary,FALSE,EPCRA,STATE_WI
0b7815c7-6179-4079-814b-fd8f72b5087e,8c6f990e-ef39-400b-bf25-05e8ed325445,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
b10d1f0e-4927-4d4b-b37d-3ffe7f7510fd,8c6f990e-ef39-400b-bf25-05e8ed325445,isSandOrGravel,FALSE,EPCRA,STATE_WI
89bc499d-2382-49ca-b1d1-91f8d7f14f87,8c6f990e-ef39-400b-bf25-05e8ed325445,isPetroleum,FALSE,EPCRA,STATE_WI
007dab7c-b294-4e11-9705-5b1c6be97294,8c6f990e-ef39-400b-bf25-05e8ed325445,isRoadSalt,FALSE,EPCRA,STATE_WI
d1d2c34a-80f0-4398-905d-b08d66cd1aac,8c6f990e-ef39-400b-bf25-05e8ed325445,isWasteProduct,FALSE,EPCRA,STATE_OR
879ad0b4-34ae-41a9-add4-ee31c8c462e3,8c6f990e-ef39-400b-bf25-05e8ed325445,isPesticide,FALSE,EPCRA,STATE_OR
c858fc06-5d45-4d5e-8abf-023996a73229,8c6f990e-ef39-400b-bf25-05e8ed325445,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
8893f766-e373-465b-9959-769c125a0024,8c6f990e-ef39-400b-bf25-05e8ed325445,isFertilizer,FALSE,EPCRA,STATE_OR
df479232-ee5d-4353-b057-96287e51c2e9,8c6f990e-ef39-400b-bf25-05e8ed325445,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
697f5062-76a4-4865-a67a-3c7f11fe71c2,8c6f990e-ef39-400b-bf25-05e8ed325445,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
6448bbe2-243b-4ad9-8d7f-8a172eb3e209,8c6f990e-ef39-400b-bf25-05e8ed325445,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
109b1317-d8e0-485b-b5c7-d4ba1a44c9ee,8c6f990e-ef39-400b-bf25-05e8ed325445,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
79937f56-0901-466c-ae4a-1deda43e62a6,8c6f990e-ef39-400b-bf25-05e8ed325445,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
8b9f5485-f35c-4db4-bd6a-e994484829f7,8c6f990e-ef39-400b-bf25-05e8ed325445,isWaste,FALSE,EPCRA,STATE_CA
b3bb5b83-28e4-4031-8fe3-56258bb47ea1,8c6f990e-ef39-400b-bf25-05e8ed325445,radioactive,FALSE,EPCRA,STATE_CA
f343d797-d312-42d2-9641-f57d0fa4657f,8c6f990e-ef39-400b-bf25-05e8ed325445,isPetroleumProduct,FALSE,EPCRA,STATE_VT
a35e0595-2e7b-4fd4-8fe0-71e110ee050b,8c6f990e-ef39-400b-bf25-05e8ed325445,isRoadSalt,FALSE,EPCRA,STATE_VT
7cdddc41-06ce-45f7-b999-d8d0515f487e,126faa5c-30f8-4324-ab86-b02b68d5186c,isHeatingFuel,FALSE,EPCRA,STATE_DE
cc0b6c4b-ca29-42eb-8be8-59f0ab88902f,126faa5c-30f8-4324-ab86-b02b68d5186c,isVoluntary,FALSE,EPCRA,STATE_WI
b899b572-81fe-414f-ac7b-f4ba6a06362d,126faa5c-30f8-4324-ab86-b02b68d5186c,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
5e352222-99b3-4739-8589-6a257b8a4eb8,126faa5c-30f8-4324-ab86-b02b68d5186c,isSandOrGravel,FALSE,EPCRA,STATE_WI
7c657c3c-f460-41aa-8efb-d13615e73b46,126faa5c-30f8-4324-ab86-b02b68d5186c,isPetroleum,FALSE,EPCRA,STATE_WI
008b9634-a691-4c8e-952e-f830f2d4b49d,126faa5c-30f8-4324-ab86-b02b68d5186c,isRoadSalt,FALSE,EPCRA,STATE_WI
dfc701fd-895f-49f8-b5e6-fb0621ef22a3,126faa5c-30f8-4324-ab86-b02b68d5186c,isWasteProduct,FALSE,EPCRA,STATE_OR
8079319c-a4b6-467f-8a50-a505d301c0a5,126faa5c-30f8-4324-ab86-b02b68d5186c,isPesticide,FALSE,EPCRA,STATE_OR
9cf0709e-417a-4b10-9206-7ca44ecdb932,126faa5c-30f8-4324-ab86-b02b68d5186c,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
7be4ee14-fb9a-49ca-ad69-4cfb9dd1dff4,126faa5c-30f8-4324-ab86-b02b68d5186c,isFertilizer,FALSE,EPCRA,STATE_OR
1c9c22ef-013f-42b4-8659-29a9f84c9fad,126faa5c-30f8-4324-ab86-b02b68d5186c,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
1e165843-80ef-45b1-bd58-d1aae8376956,126faa5c-30f8-4324-ab86-b02b68d5186c,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
c876c961-c13b-48f9-b50a-a158a21b6b10,126faa5c-30f8-4324-ab86-b02b68d5186c,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
a207729b-771e-4841-824d-8d1dceb8d1b8,126faa5c-30f8-4324-ab86-b02b68d5186c,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
76b6f9e7-73b7-46e7-b40f-c6b07cb6d93b,126faa5c-30f8-4324-ab86-b02b68d5186c,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
a1c876a2-6451-471d-8803-d1e961e9a63d,126faa5c-30f8-4324-ab86-b02b68d5186c,isWaste,FALSE,EPCRA,STATE_CA
f5cc3763-95f0-4f52-bdff-4c34500843fa,126faa5c-30f8-4324-ab86-b02b68d5186c,radioactive,FALSE,EPCRA,STATE_CA
707567fe-ab85-4233-8ab2-a753ba813319,126faa5c-30f8-4324-ab86-b02b68d5186c,isPetroleumProduct,FALSE,EPCRA,STATE_VT
1dd2464b-c05f-49a4-a8ab-14316d11dff3,126faa5c-30f8-4324-ab86-b02b68d5186c,isRoadSalt,FALSE,EPCRA,STATE_VT
6a846c69-14fc-4237-82e2-4b12f77fd1ef,9af4a39b-2220-46a6-9de3-d6a0368505b8,isHeatingFuel,FALSE,EPCRA,STATE_DE
edb92b6f-85dc-484d-b83e-1acb98f2b6bc,9af4a39b-2220-46a6-9de3-d6a0368505b8,isVoluntary,FALSE,EPCRA,STATE_WI
353e1233-fb3a-4715-85e2-1ff0dfdbbc44,9af4a39b-2220-46a6-9de3-d6a0368505b8,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
0c827512-1701-4a29-973e-2b31f75757de,9af4a39b-2220-46a6-9de3-d6a0368505b8,isSandOrGravel,FALSE,EPCRA,STATE_WI
02070e91-30c7-4e8e-af1d-42734c233234,9af4a39b-2220-46a6-9de3-d6a0368505b8,isPetroleum,FALSE,EPCRA,STATE_WI
2e55364c-c314-4a7a-b056-bba06f52fa82,9af4a39b-2220-46a6-9de3-d6a0368505b8,isRoadSalt,FALSE,EPCRA,STATE_WI
716abd44-5db3-4e4c-a324-2b8bd9eff258,9af4a39b-2220-46a6-9de3-d6a0368505b8,isWasteProduct,FALSE,EPCRA,STATE_OR
71dd2da2-bbc2-4ece-9989-93733f5b0997,9af4a39b-2220-46a6-9de3-d6a0368505b8,isPesticide,FALSE,EPCRA,STATE_OR
114b1dde-608d-4c8a-aa4b-bf7d84d54512,9af4a39b-2220-46a6-9de3-d6a0368505b8,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
ed3a54bf-1af7-4853-87c9-1e38cc66be95,9af4a39b-2220-46a6-9de3-d6a0368505b8,isFertilizer,FALSE,EPCRA,STATE_OR
12630538-fcf6-41b0-8f5b-2e99170561c1,9af4a39b-2220-46a6-9de3-d6a0368505b8,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
d5b2c3ed-4a2a-4c7d-87ce-0678e1f5434d,9af4a39b-2220-46a6-9de3-d6a0368505b8,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
4bb5e8bf-369a-487b-a944-015b1998ea57,9af4a39b-2220-46a6-9de3-d6a0368505b8,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
9130bdbb-9d5a-4df8-82ec-00950c76dafc,9af4a39b-2220-46a6-9de3-d6a0368505b8,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
ac9154c4-7eb2-4de0-8231-87334c98824f,9af4a39b-2220-46a6-9de3-d6a0368505b8,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
81aa2be9-f7e9-4a21-a5fd-ad0619bb2d4e,9af4a39b-2220-46a6-9de3-d6a0368505b8,isWaste,FALSE,EPCRA,STATE_CA
d571655f-bb0d-4de2-bbbc-d3ef422e3409,9af4a39b-2220-46a6-9de3-d6a0368505b8,radioactive,FALSE,EPCRA,STATE_CA
bd4f142b-7e26-4349-818f-d0ae9b6bb6b0,9af4a39b-2220-46a6-9de3-d6a0368505b8,isPetroleumProduct,FALSE,EPCRA,STATE_VT
2e023978-452b-4323-bacc-f0eee5600e53,9af4a39b-2220-46a6-9de3-d6a0368505b8,isRoadSalt,FALSE,EPCRA,STATE_VT
c16ca660-1543-4117-97ca-481cd0a16c2b,73796a46-adae-47a2-85a3-a8596403a6c0,isHeatingFuel,FALSE,EPCRA,STATE_DE
feb0cfdf-cfdd-45ed-a5f5-063cc525c153,73796a46-adae-47a2-85a3-a8596403a6c0,isVoluntary,FALSE,EPCRA,STATE_WI
2ca12053-d8ca-449d-8b40-ca868d6ea088,73796a46-adae-47a2-85a3-a8596403a6c0,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
1b981708-1486-4c81-b6de-5038605b18b5,73796a46-adae-47a2-85a3-a8596403a6c0,isSandOrGravel,FALSE,EPCRA,STATE_WI
7c978c66-6810-4843-89a8-b8117f585187,73796a46-adae-47a2-85a3-a8596403a6c0,isPetroleum,FALSE,EPCRA,STATE_WI
3aa62f6c-aace-4c3c-b155-c4ea08a2c6e1,73796a46-adae-47a2-85a3-a8596403a6c0,isRoadSalt,FALSE,EPCRA,STATE_WI
9e4ab28c-1a9c-4abc-a707-1c6669d492f0,73796a46-adae-47a2-85a3-a8596403a6c0,isWasteProduct,FALSE,EPCRA,STATE_OR
1347f0a1-c457-4a59-9ecc-67818bfb5bc2,73796a46-adae-47a2-85a3-a8596403a6c0,isPesticide,FALSE,EPCRA,STATE_OR
ee44a4ce-d5af-4766-b031-bd599574d32f,73796a46-adae-47a2-85a3-a8596403a6c0,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
ba119236-733d-46c7-80ef-f46ed2d36520,73796a46-adae-47a2-85a3-a8596403a6c0,isFertilizer,FALSE,EPCRA,STATE_OR
63b99d70-5444-433c-b3aa-420ff7db5543,73796a46-adae-47a2-85a3-a8596403a6c0,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
f8bf7e62-39d3-4200-a3bc-8d574f562eda,73796a46-adae-47a2-85a3-a8596403a6c0,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
89a61b3b-5e29-4252-a2e0-9c5c8ea7abe8,73796a46-adae-47a2-85a3-a8596403a6c0,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
93d145ed-78a8-4d87-8052-b619d3b286a5,73796a46-adae-47a2-85a3-a8596403a6c0,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
0500cd4b-a62b-4b87-b726-b9276969647a,73796a46-adae-47a2-85a3-a8596403a6c0,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
72365643-11e8-4b03-bf9b-c5167b0b5851,73796a46-adae-47a2-85a3-a8596403a6c0,isWaste,FALSE,EPCRA,STATE_CA
